index,vehicle_id,p_start,p_temp,p_end,pre_routes,freq,label,regions
1942542,100000337,"(106.676, 10.7557)","(106.697, 10.7905)","(106.69200000000001, 10.7397)","('empty', 'đinh_tiên_hoàng', 'cầu_him_lam')",12,TRUE,"('phường_7_quận_5', 'phường_đa_kao_quận_1', 'xã_bình_hưng_quận_7')"
1942548,100000337,"(106.676, 10.7557)","(106.697, 10.7905)","(106.70100000000001, 10.7401)","('empty', 'đinh_tiên_hoàng', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_7_quận_5', 'phường_đa_kao_quận_1', 'phường_tân_hưng_quận_7')"
1943925,100000337,"(106.676, 10.7557)","(106.682, 10.783)","(106.682, 10.7824)","('empty', 'kỳ_đồng', 'kỳ_đồng')",12,TRUE,"('phường_7_quận_5', 'phường_9_quận_3', 'phường_9_quận_3')"
1944134,100000337,"(106.676, 10.7557)","(106.68299999999999, 10.780999999999999)","(106.68, 10.7764)","('empty', 'bà_huyện_thanh_quan', 'số_8')",12,TRUE,"('phường_7_quận_5', 'phường_9_quận_3', 'phường_11_quận_10')"
1944148,100000337,"(106.676, 10.7557)","(106.68299999999999, 10.780999999999999)","(106.686, 10.7548)","('empty', 'bà_huyện_thanh_quan', 'phạm_thế_hiển')",12,TRUE,"('phường_7_quận_5', 'phường_9_quận_3', 'phường_2_quận_8')"
1944159,100000337,"(106.676, 10.7557)","(106.68299999999999, 10.780999999999999)","(106.689, 10.7387)","('empty', 'bà_huyện_thanh_quan', 'vòng_xoay_dương_bá_trạc')",12,TRUE,"('phường_7_quận_5', 'phường_9_quận_3', 'xã_bình_hưng_huyện_bình_chánh')"
1944162,100000337,"(106.676, 10.7557)","(106.68299999999999, 10.780999999999999)","(106.69200000000001, 10.7397)","('empty', 'bà_huyện_thanh_quan', 'cầu_him_lam')",12,TRUE,"('phường_7_quận_5', 'phường_9_quận_3', 'xã_bình_hưng_quận_7')"
1944168,100000337,"(106.676, 10.7557)","(106.68299999999999, 10.780999999999999)","(106.70100000000001, 10.7401)","('empty', 'bà_huyện_thanh_quan', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_7_quận_5', 'phường_9_quận_3', 'phường_tân_hưng_quận_7')"
1944474,100000337,"(106.676, 10.7557)","(106.681, 10.777000000000001)","(106.68, 10.7764)","('empty', '3_tháng_2', 'số_8')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'phường_11_quận_10')"
1944488,100000337,"(106.676, 10.7557)","(106.681, 10.777000000000001)","(106.686, 10.7548)","('empty', '3_tháng_2', 'phạm_thế_hiển')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'phường_2_quận_8')"
1944499,100000337,"(106.676, 10.7557)","(106.681, 10.777000000000001)","(106.689, 10.7387)","('empty', '3_tháng_2', 'vòng_xoay_dương_bá_trạc')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'xã_bình_hưng_huyện_bình_chánh')"
1944502,100000337,"(106.676, 10.7557)","(106.681, 10.777000000000001)","(106.69200000000001, 10.7397)","('empty', '3_tháng_2', 'cầu_him_lam')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'xã_bình_hưng_quận_7')"
1944508,100000337,"(106.676, 10.7557)","(106.681, 10.777000000000001)","(106.70100000000001, 10.7401)","('empty', '3_tháng_2', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'phường_tân_hưng_quận_7')"
1944634,100000337,"(106.676, 10.7557)","(106.68, 10.7764)","(106.686, 10.7548)","('empty', 'số_8', 'phạm_thế_hiển')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'phường_2_quận_8')"
1944645,100000337,"(106.676, 10.7557)","(106.68, 10.7764)","(106.689, 10.7387)","('empty', 'số_8', 'vòng_xoay_dương_bá_trạc')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'xã_bình_hưng_huyện_bình_chánh')"
1944648,100000337,"(106.676, 10.7557)","(106.68, 10.7764)","(106.69200000000001, 10.7397)","('empty', 'số_8', 'cầu_him_lam')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'xã_bình_hưng_quận_7')"
1944654,100000337,"(106.676, 10.7557)","(106.68, 10.7764)","(106.70100000000001, 10.7401)","('empty', 'số_8', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'phường_tân_hưng_quận_7')"
1944717,100000337,"(106.676, 10.7557)","(106.68, 10.7767)","(106.697, 10.741)","('empty', 'số_7', 'nguyễn_thị_thập')",12,TRUE,"('phường_7_quận_5', 'phường_11_quận_10', 'phường_tân_hưng_quận_7')"
1945030,100000337,"(106.676, 10.7557)","(106.686, 10.7548)","(106.689, 10.7387)","('empty', 'phạm_thế_hiển', 'vòng_xoay_dương_bá_trạc')",12,TRUE,"('phường_7_quận_5', 'phường_2_quận_8', 'xã_bình_hưng_huyện_bình_chánh')"
1945033,100000337,"(106.676, 10.7557)","(106.686, 10.7548)","(106.69200000000001, 10.7397)","('empty', 'phạm_thế_hiển', 'cầu_him_lam')",12,TRUE,"('phường_7_quận_5', 'phường_2_quận_8', 'xã_bình_hưng_quận_7')"
1945039,100000337,"(106.676, 10.7557)","(106.686, 10.7548)","(106.70100000000001, 10.7401)","('empty', 'phạm_thế_hiển', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_7_quận_5', 'phường_2_quận_8', 'phường_tân_hưng_quận_7')"
1945198,100000337,"(106.676, 10.7557)","(106.689, 10.7387)","(106.69200000000001, 10.7397)","('empty', 'vòng_xoay_dương_bá_trạc', 'cầu_him_lam')",12,TRUE,"('phường_7_quận_5', 'xã_bình_hưng_huyện_bình_chánh', 'xã_bình_hưng_quận_7')"
1945204,100000337,"(106.676, 10.7557)","(106.689, 10.7387)","(106.70100000000001, 10.7401)","('empty', 'vòng_xoay_dương_bá_trạc', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_7_quận_5', 'xã_bình_hưng_huyện_bình_chánh', 'phường_tân_hưng_quận_7')"
1945217,100000337,"(106.676, 10.7557)","(106.69, 10.7391)","(106.697, 10.741)","('empty', 'số_4', 'nguyễn_thị_thập')",12,TRUE,"('phường_7_quận_5', 'xã_bình_hưng_huyện_bình_chánh', 'phường_tân_hưng_quận_7')"
1945228,100000337,"(106.676, 10.7557)","(106.69200000000001, 10.7397)","(106.70100000000001, 10.7401)","('empty', 'cầu_him_lam', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_7_quận_5', 'xã_bình_hưng_quận_7', 'phường_tân_hưng_quận_7')"
1945487,100000337,"(106.68299999999999, 10.7787)","(106.64, 10.7546)","(106.682, 10.783)","('võ_thị_sáu', 'empty', 'kỳ_đồng')",12,TRUE,"('none_quận_3', 'phường_1_quận_11', 'phường_9_quận_3')"
1945819,100000337,"(106.68299999999999, 10.7787)","(106.71799999999999, 10.7995)","(106.71600000000001, 10.8004)","('võ_thị_sáu', 'điện_biên_phủ', 'hẻm_30_nguyễn_hữu_cảnh')",12,TRUE,"('none_quận_3', 'phường_25_quận_bình_thạnh', 'phường_22_quận_bình_thạnh')"
1946052,100000337,"(106.68299999999999, 10.7787)","(106.71600000000001, 10.8004)","(106.68, 10.7764)","('võ_thị_sáu', 'hẻm_30_nguyễn_hữu_cảnh', 'số_8')",12,TRUE,"('none_quận_3', 'phường_22_quận_bình_thạnh', 'phường_11_quận_10')"
1946066,100000337,"(106.68299999999999, 10.7787)","(106.71600000000001, 10.8004)","(106.686, 10.7548)","('võ_thị_sáu', 'hẻm_30_nguyễn_hữu_cảnh', 'phạm_thế_hiển')",12,TRUE,"('none_quận_3', 'phường_22_quận_bình_thạnh', 'phường_2_quận_8')"
1946077,100000337,"(106.68299999999999, 10.7787)","(106.71600000000001, 10.8004)","(106.689, 10.7387)","('võ_thị_sáu', 'hẻm_30_nguyễn_hữu_cảnh', 'vòng_xoay_dương_bá_trạc')",12,TRUE,"('none_quận_3', 'phường_22_quận_bình_thạnh', 'xã_bình_hưng_huyện_bình_chánh')"
1946080,100000337,"(106.68299999999999, 10.7787)","(106.71600000000001, 10.8004)","(106.69200000000001, 10.7397)","('võ_thị_sáu', 'hẻm_30_nguyễn_hữu_cảnh', 'cầu_him_lam')",12,TRUE,"('none_quận_3', 'phường_22_quận_bình_thạnh', 'xã_bình_hưng_quận_7')"
1946086,100000337,"(106.68299999999999, 10.7787)","(106.71600000000001, 10.8004)","(106.70100000000001, 10.7401)","('võ_thị_sáu', 'hẻm_30_nguyễn_hữu_cảnh', 'nguyễn_hữu_thọ')",12,TRUE,"('none_quận_3', 'phường_22_quận_bình_thạnh', 'phường_tân_hưng_quận_7')"
1946965,100000337,"(106.68299999999999, 10.7787)","(106.7, 10.7926)","(106.68, 10.7764)","('võ_thị_sáu', 'vòng_xoay_điện_biên_phủ', 'số_8')",12,TRUE,"('none_quận_3', 'phường_đa_kao_quận_1', 'phường_11_quận_10')"
1946979,100000337,"(106.68299999999999, 10.7787)","(106.7, 10.7926)","(106.686, 10.7548)","('võ_thị_sáu', 'vòng_xoay_điện_biên_phủ', 'phạm_thế_hiển')",12,TRUE,"('none_quận_3', 'phường_đa_kao_quận_1', 'phường_2_quận_8')"
1946990,100000337,"(106.68299999999999, 10.7787)","(106.7, 10.7926)","(106.689, 10.7387)","('võ_thị_sáu', 'vòng_xoay_điện_biên_phủ', 'vòng_xoay_dương_bá_trạc')",12,TRUE,"('none_quận_3', 'phường_đa_kao_quận_1', 'xã_bình_hưng_huyện_bình_chánh')"
1946993,100000337,"(106.68299999999999, 10.7787)","(106.7, 10.7926)","(106.69200000000001, 10.7397)","('võ_thị_sáu', 'vòng_xoay_điện_biên_phủ', 'cầu_him_lam')",12,TRUE,"('none_quận_3', 'phường_đa_kao_quận_1', 'xã_bình_hưng_quận_7')"
1946999,100000337,"(106.68299999999999, 10.7787)","(106.7, 10.7926)","(106.70100000000001, 10.7401)","('võ_thị_sáu', 'vòng_xoay_điện_biên_phủ', 'nguyễn_hữu_thọ')",12,TRUE,"('none_quận_3', 'phường_đa_kao_quận_1', 'phường_tân_hưng_quận_7')"
1948010,100000337,"(106.68299999999999, 10.7787)","(106.69, 10.7859)","(106.681, 10.7779)","('võ_thị_sáu', 'pasteur', 'công_trường_dân_chủ')",14,TRUE,"('none_quận_3', 'phường_8_quận_3', 'phường_9_quận_10')"
1948014,100000337,"(106.68299999999999, 10.7787)","(106.69, 10.7859)","(106.68, 10.7758)","('võ_thị_sáu', 'pasteur', 'empty')",14,TRUE,"('none_quận_3', 'phường_8_quận_3', 'phường_11_quận_10')"
1948017,100000337,"(106.68299999999999, 10.7787)","(106.69, 10.7859)","(106.68, 10.7767)","('võ_thị_sáu', 'pasteur', 'số_7')",14,TRUE,"('none_quận_3', 'phường_8_quận_3', 'phường_11_quận_10')"
1948042,100000337,"(106.68299999999999, 10.7787)","(106.69, 10.7859)","(106.69, 10.7391)","('võ_thị_sáu', 'pasteur', 'số_4')",14,TRUE,"('none_quận_3', 'phường_8_quận_3', 'xã_bình_hưng_huyện_bình_chánh')"
1976520,100000337,"(106.71799999999999, 10.7995)","(106.71799999999999, 10.7998)","(106.71600000000001, 10.8004)","('điện_biên_phủ', 'điện_biên_phủ', 'hẻm_30_nguyễn_hữu_cảnh')",11,TRUE,"('phường_25_quận_bình_thạnh', 'phường_25_quận_bình_thạnh', 'phường_22_quận_bình_thạnh')"
1976620,100000337,"(106.71799999999999, 10.7995)","(106.71600000000001, 10.8004)","(106.7, 10.7926)","('điện_biên_phủ', 'hẻm_30_nguyễn_hữu_cảnh', 'vòng_xoay_điện_biên_phủ')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_22_quận_bình_thạnh', 'phường_đa_kao_quận_1')"
1978621,100000337,"(106.71799999999999, 10.7995)","(106.69, 10.7859)","(106.681, 10.7779)","('điện_biên_phủ', 'pasteur', 'công_trường_dân_chủ')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_8_quận_3', 'phường_9_quận_10')"
1978625,100000337,"(106.71799999999999, 10.7995)","(106.69, 10.7859)","(106.68, 10.7758)","('điện_biên_phủ', 'pasteur', 'empty')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_8_quận_3', 'phường_11_quận_10')"
1978628,100000337,"(106.71799999999999, 10.7995)","(106.69, 10.7859)","(106.68, 10.7767)","('điện_biên_phủ', 'pasteur', 'số_7')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_8_quận_3', 'phường_11_quận_10')"
1978653,100000337,"(106.71799999999999, 10.7995)","(106.69, 10.7859)","(106.69, 10.7391)","('điện_biên_phủ', 'pasteur', 'số_4')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_8_quận_3', 'xã_bình_hưng_huyện_bình_chánh')"
1979798,100000337,"(106.71799999999999, 10.7995)","(106.681, 10.7779)","(106.68, 10.7758)","('điện_biên_phủ', 'công_trường_dân_chủ', 'empty')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_9_quận_10', 'phường_11_quận_10')"
1979801,100000337,"(106.71799999999999, 10.7995)","(106.681, 10.7779)","(106.68, 10.7767)","('điện_biên_phủ', 'công_trường_dân_chủ', 'số_7')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_9_quận_10', 'phường_11_quận_10')"
1979826,100000337,"(106.71799999999999, 10.7995)","(106.681, 10.7779)","(106.69, 10.7391)","('điện_biên_phủ', 'công_trường_dân_chủ', 'số_4')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_9_quận_10', 'xã_bình_hưng_huyện_bình_chánh')"
1979951,100000337,"(106.71799999999999, 10.7995)","(106.68, 10.7758)","(106.68, 10.7767)","('điện_biên_phủ', 'empty', 'số_7')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_11_quận_10', 'phường_11_quận_10')"
1979976,100000337,"(106.71799999999999, 10.7995)","(106.68, 10.7758)","(106.69, 10.7391)","('điện_biên_phủ', 'empty', 'số_4')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_11_quận_10', 'xã_bình_hưng_huyện_bình_chánh')"
1979985,100000337,"(106.71799999999999, 10.7995)","(106.68, 10.7764)","(106.68, 10.7766)","('điện_biên_phủ', 'số_8', 'số_8')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_11_quận_10', 'phường_11_quận_10')"
1980078,100000337,"(106.71799999999999, 10.7995)","(106.68, 10.7767)","(106.69, 10.7391)","('điện_biên_phủ', 'số_7', 'số_4')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_11_quận_10', 'xã_bình_hưng_huyện_bình_chánh')"
1980384,100000337,"(106.71799999999999, 10.7995)","(106.686, 10.7548)","(106.68799999999999, 10.7505)","('điện_biên_phủ', 'phạm_thế_hiển', 'phạm_thế_hiển')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_2_quận_8', 'phường_2_quận_8')"
1980560,100000337,"(106.71799999999999, 10.7995)","(106.689, 10.7387)","(106.689, 10.7387)","('điện_biên_phủ', 'vòng_xoay_dương_bá_trạc', 'vòng_xoay_dương_bá_trạc')",12,TRUE,"('phường_25_quận_bình_thạnh', 'xã_bình_hưng_huyện_bình_chánh', 'xã_bình_hưng_huyện_bình_chánh')"
1980587,100000337,"(106.71799999999999, 10.7995)","(106.69200000000001, 10.7397)","(106.695, 10.7407)","('điện_biên_phủ', 'cầu_him_lam', 'cầu_him_lam')",12,TRUE,"('phường_25_quận_bình_thạnh', 'xã_bình_hưng_quận_7', 'xã_bình_hưng_quận_7')"
1980614,100000337,"(106.71799999999999, 10.7995)","(106.70100000000001, 10.7401)","(106.70100000000001, 10.7385)","('điện_biên_phủ', 'nguyễn_hữu_thọ', 'nguyễn_hữu_thọ')",12,TRUE,"('phường_25_quận_bình_thạnh', 'phường_tân_hưng_quận_7', 'phường_tân_hưng_quận_7')"
1984720,100000337,"(106.71600000000001, 10.8004)","(106.714, 10.8013)","(106.697, 10.7905)","('hẻm_30_nguyễn_hữu_cảnh', 'cầu_vượt_ngã_tư_hàng_xanh', 'đinh_tiên_hoàng')",13,TRUE,"('phường_22_quận_bình_thạnh', 'phường_21_quận_bình_thạnh', 'phường_đa_kao_quận_1')"
1984743,100000337,"(106.71600000000001, 10.8004)","(106.714, 10.8013)","(106.682, 10.783)","('hẻm_30_nguyễn_hữu_cảnh', 'cầu_vượt_ngã_tư_hàng_xanh', 'kỳ_đồng')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_21_quận_bình_thạnh', 'phường_9_quận_3')"
1984789,100000337,"(106.71600000000001, 10.8004)","(106.714, 10.8013)","(106.697, 10.741)","('hẻm_30_nguyễn_hữu_cảnh', 'cầu_vượt_ngã_tư_hàng_xanh', 'nguyễn_thị_thập')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_21_quận_bình_thạnh', 'phường_tân_hưng_quận_7')"
1985455,100000337,"(106.71600000000001, 10.8004)","(106.7, 10.7926)","(106.699, 10.7916)","('hẻm_30_nguyễn_hữu_cảnh', 'vòng_xoay_điện_biên_phủ', 'điện_biên_phủ')",11,TRUE,"('phường_22_quận_bình_thạnh', 'phường_đa_kao_quận_1', 'phường_đa_kao_quận_1')"
1985783,100000337,"(106.71600000000001, 10.8004)","(106.697, 10.7905)","(106.682, 10.783)","('hẻm_30_nguyễn_hữu_cảnh', 'đinh_tiên_hoàng', 'kỳ_đồng')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_đa_kao_quận_1', 'phường_9_quận_3')"
1985829,100000337,"(106.71600000000001, 10.8004)","(106.697, 10.7905)","(106.697, 10.741)","('hẻm_30_nguyễn_hữu_cảnh', 'đinh_tiên_hoàng', 'nguyễn_thị_thập')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_đa_kao_quận_1', 'phường_tân_hưng_quận_7')"
1986520,100000337,"(106.71600000000001, 10.8004)","(106.69, 10.7859)","(106.689, 10.7851)","('hẻm_30_nguyễn_hữu_cảnh', 'pasteur', 'võ_thị_sáu')",14,TRUE,"('phường_22_quận_bình_thạnh', 'phường_8_quận_3', 'phường_6_quận_3')"
1987213,100000337,"(106.71600000000001, 10.8004)","(106.682, 10.783)","(106.68299999999999, 10.780999999999999)","('hẻm_30_nguyễn_hữu_cảnh', 'kỳ_đồng', 'bà_huyện_thanh_quan')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_9_quận_3', 'phường_9_quận_3')"
1987221,100000337,"(106.71600000000001, 10.8004)","(106.682, 10.783)","(106.681, 10.777000000000001)","('hẻm_30_nguyễn_hữu_cảnh', 'kỳ_đồng', '3_tháng_2')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_9_quận_3', 'phường_11_quận_10')"
1987228,100000337,"(106.71600000000001, 10.8004)","(106.682, 10.783)","(106.679, 10.7662)","('hẻm_30_nguyễn_hữu_cảnh', 'kỳ_đồng', 'lý_thái_tổ')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_9_quận_3', 'phường_1_quận_10')"
1987410,100000337,"(106.71600000000001, 10.8004)","(106.68299999999999, 10.780999999999999)","(106.68299999999999, 10.7793)","('hẻm_30_nguyễn_hữu_cảnh', 'bà_huyện_thanh_quan', 'võ_thị_sáu')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_9_quận_3', 'none_quận_3')"
1987449,100000337,"(106.71600000000001, 10.8004)","(106.68299999999999, 10.780999999999999)","(106.697, 10.741)","('hẻm_30_nguyễn_hữu_cảnh', 'bà_huyện_thanh_quan', 'nguyễn_thị_thập')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_9_quận_3', 'phường_tân_hưng_quận_7')"
1987789,100000337,"(106.71600000000001, 10.8004)","(106.681, 10.777000000000001)","(106.697, 10.741)","('hẻm_30_nguyễn_hữu_cảnh', '3_tháng_2', 'nguyễn_thị_thập')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_11_quận_10', 'phường_tân_hưng_quận_7')"
1988034,100000337,"(106.71600000000001, 10.8004)","(106.679, 10.7662)","(106.697, 10.741)","('hẻm_30_nguyễn_hữu_cảnh', 'lý_thái_tổ', 'nguyễn_thị_thập')",12,TRUE,"('phường_22_quận_bình_thạnh', 'phường_1_quận_10', 'phường_tân_hưng_quận_7')"
1992398,100000337,"(106.714, 10.8013)","(106.713, 10.8014)","(106.682, 10.783)","('cầu_vượt_ngã_tư_hàng_xanh', 'cầu_vượt_ngã_tư_hàng_xanh', 'kỳ_đồng')",12,TRUE,"('phường_21_quận_bình_thạnh', 'phường_21_quận_bình_thạnh', 'phường_9_quận_3')"
1992444,100000337,"(106.714, 10.8013)","(106.713, 10.8014)","(106.697, 10.741)","('cầu_vượt_ngã_tư_hàng_xanh', 'cầu_vượt_ngã_tư_hàng_xanh', 'nguyễn_thị_thập')",12,TRUE,"('phường_21_quận_bình_thạnh', 'phường_21_quận_bình_thạnh', 'phường_tân_hưng_quận_7')"
1993050,100000337,"(106.714, 10.8013)","(106.7, 10.7926)","(106.682, 10.783)","('cầu_vượt_ngã_tư_hàng_xanh', 'vòng_xoay_điện_biên_phủ', 'kỳ_đồng')",12,TRUE,"('phường_21_quận_bình_thạnh', 'phường_đa_kao_quận_1', 'phường_9_quận_3')"
1993096,100000337,"(106.714, 10.8013)","(106.7, 10.7926)","(106.697, 10.741)","('cầu_vượt_ngã_tư_hàng_xanh', 'vòng_xoay_điện_biên_phủ', 'nguyễn_thị_thập')",12,TRUE,"('phường_21_quận_bình_thạnh', 'phường_đa_kao_quận_1', 'phường_tân_hưng_quận_7')"
